datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-12-01 08:05:00.000;K;PKW;VW-VOLKSWAGEN;GARTHESTR.;16;141313;;
2021-12-01 08:05:00.000;ME;PKW;FORD;GARTHESTR.;16;141313;;
2021-12-01 09:10:00.000;K;PKW;CITROEN;FLORASTR.;111;141313;;
2021-12-01 12:15:00.000;BS;PKW;VW-VOLKSWAGEN;FRIEDRICH-KARL-STR.;;112655;112273;
2021-12-01 12:15:00.000;K;PKW;AUDI;FRIEDRICH-KARL-STR.;;112454;112262;
2021-12-01 12:25:00.000;K;PKW;OPEL;FRIEDRICH-KARL-STR.;256;112655;141322;
2021-12-01 09:06:00.000;GL;PKW;VW-VOLKSWAGEN;DOMSTR.;55-73;141323;;
2021-12-01 13:30:00.000;ME;PKW;OPEL;NEUSSER STR.;;141322;;
2021-12-01 13:30:00.000;K;PKW;VW-VOLKSWAGEN;NEUSSER STR.;421;141313;;
2021-12-01 13:30:00.000;K;PKW;SKODA;NEUSSER STR.;421;141313;;
2021-12-02 07:35:00.000;K;PKW;AUDI;AMSTERDAMER STR.;213;142284;;
2021-12-02 09:05:00.000;SLE;PKW;BMW;XANTENER STR.;3;112454;;
2021-12-02 09:05:00.000;OE;PKW;VW-VOLKSWAGEN;XANTENER STR.;3;112454;;
2021-12-02 09:25:00.000;K;PKW;FORD;FELDGÄRTENSTR.;75-77;142103;;
2021-12-02 09:25:00.000;HH;PKW;BMW;FELDGÄRTENSTR.;71-73;142103;;
2021-12-02 07:20:00.000;HH;PKW;SMART;AMSTERDAMER STR.;58-60;141313;;
2021-12-02 07:45:00.000;LRO;PKW;VW-VOLKSWAGEN;KRETZERSTR.;1-3;141621;141315;
2021-12-02 07:45:00.000;MS;PKW;TOYOTA;KRETZERSTR.;1;141315;;
2021-12-02 09:38:00.000;HH;PKW;CITROEN;MERKENICHER STR.;45;142103;;
2021-12-02 09:38:00.000;W;PKW;MAZDA;MERKENICHER STR.;58;142103;;
2021-12-03 08:11:00.000;K;PKW;VW-VOLKSWAGEN;BONNER WALL;;112454;;
2021-12-02 09:25:00.000;K;PKW;FORD;FELDGÄRTENSTR.;61;142103;;
2021-12-02 09:25:00.000;K;PKW;MERCEDES;FELDGÄRTENSTR.;71-73;142103;;
2021-12-02 09:33:00.000;K;PKW;FIAT;FELDGÄRTENSTR.;;142103;;
2021-12-02 09:33:00.000;K;PKW;AUDI;FELDGÄRTENSTR.;;142103;;
2021-12-02 09:38:00.000;K;PKW;FORD;MERKENICHER STR.;45;142103;;
2021-12-13 17:55:00.000;K;PKW;VW-VOLKSWAGEN;URBACHER WEG PO;;112216;141313;
2021-12-13 18:31:00.000;K;PKW;OPEL;FRIEDRICHSTR.;1;112655;141312;
2021-12-13 11:20:00.000;MS;PKW;SKODA;TIEFENTALSTR.;;112454;112373;
2021-12-13 11:42:00.000;K;PKW;OPEL;BERLINER STR.;29;112050;112040;
2021-12-13 10:21:00.000;BN;PKW;VW-VOLKSWAGEN;ALBERTUSSTR.;16;141325;;
2021-12-13 10:21:00.000;HH;PKW;AUDI;ALBERTUSSTR.;16;141325;;
2021-12-13 09:05:00.000;DU;PKW;KIA;THUMBSTR.;;141312;;
