datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-05-27 13:00:00.000;K;PKW;FORD;FLORENZER STR.;32;113140;;
2020-05-27 12:58:00.000;K;PKW;SUZUKI;FLORENZER STR.;32;113140;;
2020-05-27 11:24:00.000;K;PKW;FORD;FLORENZER STR.;32;113142;;
2020-05-27 11:17:00.000;K;PKW;FORD;FLORENZER STR.;22;141312;;
2020-05-27 11:27:00.000;BM;PKW;FORD;FLORENZER STR.;32;113140;;
2020-05-27 11:24:00.000;K;PKW;VW-VOLKSWAGEN;FLORENZER STR.;32;113140;;
2020-05-27 11:21:00.000;K;PKW;BMW;FLORENZER STR.;14-18;113140;;
2020-05-27 11:17:00.000;K;PKW;FORD;FLORENZER STR.;14-18;113140;;
2020-05-12 07:24:00.000;K;PKW;VW-VOLKSWAGEN;MERHEIMER PLATZ;;112262;;
2020-05-12 07:24:00.000;K;PKW;AUDI;MERHEIMER STR.;;112262;;
2020-05-12 07:15:00.000;K;PKW;FORD;MERHEIMER PLATZ;;141322;937221;
2020-05-12 07:15:00.000;BM;LKW;CITROEN;MERHEIMER PLATZ;;141312;;
2020-05-12 07:15:00.000;K;PKW;MAZDA;MERHEIMER PLATZ;;141312;;
2020-05-11 15:26:00.000;K;PKW;AUDI;SCHEIBENSTR.;12;141322;;
2020-05-11 14:40:00.000;FT;PKW;VW-VOLKSWAGEN;FREIHERR-VOM-STEIN-STR.;;113140;;
2020-05-11 14:40:00.000;K;PKW;SKODA;FREIHERR-VOM-STEIN-STR.;;113140;;
2020-05-11 14:40:00.000;DN;PKW;VW-VOLKSWAGEN;FREIHERR-VOM-STEIN-STR.;;113140;;
2020-05-11 14:40:00.000;BH;PKW;BMW;FREIHERR-VOM-STEIN-STR.;;113140;;
2020-05-11 14:40:00.000;GL;PKW;OPEL;FREIHERR-VOM-STEIN-STR.;;113140;;
2020-05-11 14:40:00.000;K;LKW;FIAT;FREIHERR-VOM-STEIN-STR.;;113140;;
2020-05-11 14:02:00.000;WES;PKW;DACIA;XANTENER STR.;;141312;;
2020-05-11 13:57:00.000;GL;PKW;FORD;KRETZERSTR.;26;141322;;
2020-05-11 13:57:00.000;BM;PKW;FORD;KRETZERSTR.;26;141322;;
2020-05-11 13:57:00.000;K;PKW;OPEL;KRETZERSTR.;26;141322;;
2020-05-11 13:48:00.000;K;PKW;RENAULT;XANTENER STR.;3;112402;;
2020-05-11 13:48:00.000;K;PKW;MINI;XANTENER STR.;3;112402;;
2020-05-11 13:48:00.000;K;PKW;BMW;XANTENER STR.;3;112402;;
2020-05-11 13:48:00.000;K;PKW;MERCEDES;ELTENER STR.;;112273;;
2020-05-11 12:07:00.000;K;PKW;SMART;NIEHLER KIRCHWEG;;112273;;
2020-05-14 07:08:00.000;K;PKW;VW-VOLKSWAGEN;EIGELSTEIN;80-88;141322;;
2020-05-14 07:08:00.000;K;PKW;SKODA;EIGELSTEIN;95;141322;;
2020-05-14 07:16:00.000;K;PKW;MINI;EINTRACHTSTR.;2;141312;;
2020-05-14 07:08:00.000;K;PKW;CITROEN;EIGELSTEIN;51;141322;;
2020-05-13 07:15:00.000;WES;PKW;VW-VOLKSWAGEN;EINTRACHTSTR.;63;141313;112042;
2020-05-13 07:50:00.000;K;PKW;MINI;CORDULASTR.;;112262;112372;
2020-05-13 07:30:00.000;M;PKW;VOLVO;RITTERSTR.;;112402;;
2020-05-13 07:15:00.000;K;PKW;TOYOTA;EINTRACHTSTR.;65;141313;112042;
2020-05-12 10:20:00.000;K;PKW;OPEL;GERHARD-BRUDERS-STR.;;937221;;
2020-05-12 10:20:00.000;SG;PKW;MAZDA;GERHARD-BRUDERS-STR.;;937221;;
2020-05-12 09:50:00.000;BM;PKW;NISSAN;AM ROSENHOF;6;141312;;
2020-05-12 07:50:00.000;K;PKW;RENAULT;IM STAVENHOF;;142103;;
2020-05-12 07:18:00.000;M;PKW;MINI;EIGELSTEIN;100-102;141322;;
2020-05-12 07:20:00.000;M;PKW;BMW;EIGELSTEIN;80-88;141322;;
2020-05-12 07:23:00.000;K;PKW;FORD;TURINER STR.;21;141245;;
2020-05-12 07:15:00.000;K;PKW;FORD;TURINER STR.;15/17;112402;;
2020-05-12 12:34:00.000;BM;PKW;FORD;TRIMBORNSTR.;5;113140;;
2020-05-12 12:34:00.000;K;PKW;FIAT;TRIMBORNSTR.;5-7;113140;;
2020-05-12 12:34:00.000;W;PKW;LAND-ROVER;TRIMBORNSTR.;17;113140;;
2020-05-12 12:34:00.000;BM;PKW;MERCEDES;TRIMBORNSTR.;27;113140;;
2020-05-12 12:27:00.000;GL;PKW;OPEL;DILLENBURGER STR.;8;141322;;
2020-05-12 12:27:00.000;K;PKW;VW-VOLKSWAGEN;DILLENBURGER STR.;8-10;141322;;
2020-05-12 12:27:00.000;D;PKW;MERCEDES;DILLENBURGER STR.;9;113140;;
2020-05-12 12:10:00.000;BM;PKW;PONTIAC;ROBERTSTR.;18;113140;;
2020-05-12 12:10:00.000;WST;PKW;OPEL;ROBERTSTR.;8;113140;;
2020-05-12 12:10:00.000;GL;PKW;CITROEN;ROBERTSTR.;2;113140;;
2020-05-12 12:10:00.000;K;PKW;MERCEDES;ROBERTSTR.;;141322;;
2020-05-12 11:59:00.000;GL;PKW;CITROEN;JOHANN-MAYER-STR.;6;113140;;
2020-05-12 11:59:00.000;K;PKW;OPEL;JOHANN-MAYER-STR.;6-8;113140;;
2020-05-12 11:59:00.000;BM;PKW;BMW;JOHANN-MAYER-STR.;8-10;113140;;
2020-05-12 11:59:00.000;K;PKW;VW-VOLKSWAGEN;JOHANN-MAYER-STR.;10;113140;;
2020-05-12 11:59:00.000;MA;PKW;VW-VOLKSWAGEN;JOHANN-MAYER-STR.;14;113140;;
2020-05-12 11:49:00.000;K;PKW;VW-VOLKSWAGEN;SIEVERSSTR.;22;141312;;
2020-05-12 11:40:00.000;K;PKW;VW-VOLKSWAGEN;OTTMAR-POHL-PLATZ;1;142278;;
2020-05-12 11:32:00.000;K;PKW;NISSAN;DILLENBURGER STR.;56-70;113140;;
2020-05-12 11:32:00.000;MH;PKW;CITROEN;DILLENBURGER STR.;56-70;113140;;
2020-05-12 11:20:00.000;K;PKW;MERCEDES;NEUERBURGSTR.;15;141312;;
2020-05-12 10:35:00.000;K;PKW;OPEL;KAPELLENSTR.;13;112442;;
2020-05-12 10:30:00.000;K;PKW;RENAULT;MARTIN-KÖLLEN-STR.;1;142103;;
2020-05-01 10:26:00.000;K;PKW;FORD;LUXEMBURGER STR.;240-242;141312;;
2020-05-01 10:43:00.000;K;PKW;FIAT;DÜRENER STR.;365A;141312;;
2020-05-01 10:43:00.000;K;PKW;MERCEDES;DÜRENER STR.;375A;141312;;
2020-05-01 10:43:00.000;K;PKW;AUDI;DÜRENER STR.;377A;141312;;
2020-05-01 10:51:00.000;K;PKW;MERCEDES;KITSCHBURGER STR.;11;141322;;
2020-05-01 11:05:00.000;K;PKW;VW-VOLKSWAGEN;WERTHMANNSTR.;21;329119;;
2020-05-01 11:05:00.000;BM;LKW;VW-VOLKSWAGEN;WERTHMANNSTR.;40;113140;;
2020-05-01 11:10:00.000;NR;PKW;AUDI;WERTHMANNSTR.;30;113140;;
2020-05-01 11:10:00.000;K;PKW;NISSAN;WERTHMANNSTR.;26;113140;;
2020-05-01 11:10:00.000;K;PKW;PEUGEOT;WERTHMANNSTR.;26;113140;;
2020-05-01 11:10:00.000;K;PKW;VW-VOLKSWAGEN;WERTHMANNSTR.;24;113140;;
2020-05-01 11:10:00.000;NE;PKW;MAZDA;WERTHMANNSTR.;24;113140;;
2020-05-01 11:10:00.000;BM;PKW;PEUGEOT;WERTHMANNSTR.;24;113140;;
2020-05-01 11:10:00.000;HS;PKW;VW-VOLKSWAGEN;WERTHMANNSTR.;24;113140;;
2020-05-01 11:10:00.000;EN;PKW;VW-VOLKSWAGEN;WERTHMANNSTR.;24;113140;;
2020-05-01 11:10:00.000;K;PKW;VW-VOLKSWAGEN;WERTHMANNSTR.;24;113140;;
2020-05-01 11:05:00.000;BM;PKW;MERCEDES;WERTHMANNSTR.;24;113140;;
2020-05-01 10:59:00.000;BM;PKW;MERCEDES;PRÄLAT-VAN-ACKEN-STR.;14;141322;;
2020-05-01 11:54:00.000;K;PKW;FIAT;WIETHASESTR.;;112402;112273;
2020-05-01 11:57:00.000;BM;PKW;VW-VOLKSWAGEN;CHRISTIAN-GAU-STR.;;141312;112112;
2020-05-01 12:01:00.000;K;PKW;MINI;VOIGTELSTR.;;112402;112273;
2020-05-01 12:22:00.000;MG;PKW;NISSAN;STÜTTGERHOFWEG;;141312;;
2020-05-01 12:22:00.000;K;PKW;FORD;STÜTTGERHOFWEG;;141312;;
2020-05-01 12:22:00.000;MO;PKW;VW-VOLKSWAGEN;STÜTTGERHOFWEG;;937221;;
2020-05-01 12:22:00.000;AW;PKW;CITROEN;WIENER WEG;;112262;;
2020-05-01 12:57:00.000;BM;PKW;SMART;GUTS-MUTHS-WEG;;141312;;
2020-05-01 13:30:00.000;BM;PKW;MERCEDES;WENDELINSTR.;20;141312;;
2020-05-01 14:00:00.000;K;PKW;SMART;AACHENER STR.;;141413;;
2020-05-01 14:00:00.000;SU;PKW;VW-VOLKSWAGEN;AACHENER STR.;;112402;;
2020-05-01 14:00:00.000;M;PKW;VW-VOLKSWAGEN;AACHENER STR.;;900321;112402;
2020-05-01 14:00:00.000;BO;PKW;OPEL;AACHENER STR.;;112402;141312;
2020-05-04 07:35:00.000;K;PKW;FORD;VENLOER STR.;399;141323;;
2020-05-04 07:49:00.000;K;PKW;OPEL;SÖMMERINGSTR.;40-42;112402;;
2020-05-04 07:57:00.000;D;PKW;BMW;REISSTR.;6;112402;;
2020-05-04 07:57:00.000;K;PKW;BMW;REISSTR.;;112402;;
2020-05-04 08:05:00.000;K;PKW;FORD;VENLOER STR.;341;141322;;
2020-05-04 08:05:00.000;WÜ;PKW;BMW;KEPLERSTR.;1;141322;;
