datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-03-03 07:33:00.000;K;PKW;FIAT;HUNSRÜCKSTR.;15;141312;;
2020-03-03 07:44:00.000;K;PKW;UNBEKANNT;AM BILDERSTÖCKCHEN;51;112403;;
2020-03-03 07:24:00.000;K;PKW;MERCEDES;LONGERICHER STR.;;112273;;
2020-03-03 07:30:00.000;K;PKW;BMW;LUDWIGSHAFER STR.;;112263;;
2020-03-03 07:30:00.000;K;PKW;UNBEKANNT;FRANKENTHALER STR.;;927521;;
2020-03-03 13:03:00.000;K;PKW;PEUGEOT;LANDMANNSTR.;27-29;113140;;
2020-03-03 10:48:00.000;K;PKW;HONDA;LANDMANNSTR.;31;113143;;
2020-03-03 13:03:00.000;K;PKW;PEUGEOT;LANDMANNSTR.;30;141322;;
2020-03-03 13:13:00.000;K;PKW;PEUGEOT;ILTISSTR.;6;141322;;
2020-03-03 13:17:00.000;K;PKW;VW-VOLKSWAGEN;SUBBELRATHER STR.;;141322;;
2020-03-03 13:17:00.000;K;PKW;TOYOTA;SUBBELRATHER STR.;266;141322;;
2020-03-03 13:17:00.000;SI;PKW;VW-VOLKSWAGEN;SUBBELRATHER STR.;268;141322;;
2020-03-03 13:20:00.000;HH;PKW;SMART;SUBBELRATHER STR.;270;141322;;
2020-03-03 11:55:00.000;K;PKW;TOYOTA;MERHEIMER STR.;;113144;;
2020-03-04 08:40:00.000;K;PKW;VW-VOLKSWAGEN;STEINKAUZWEG;46-48;141312;;
2020-03-04 10:18:00.000;K;PKW;FORD;NIEHLER GÜRTEL;;113140;;
2020-03-04 10:18:00.000;GL;PKW;TOYOTA;NIEHLER GÜRTEL;;113140;;
2020-03-04 10:18:00.000;EF;PKW;SKODA;NIEHLER GÜRTEL;;113140;;
2020-03-04 10:03:00.000;K;PKW;OPEL;NIEHLER GÜRTEL;;113140;;
2020-03-04 10:03:00.000;K;PKW;RENAULT;NIEHLER GÜRTEL;;113140;;
2020-03-04 10:03:00.000;K;PKW;VW-VOLKSWAGEN;NIEHLER GÜRTEL;;113140;;
2020-03-04 09:53:00.000;K;PKW;FORD;BLÜCHERSTR.;3;113140;;
2020-03-04 10:03:00.000;K;PKW;MERCEDES;NIEHLER GÜRTEL;;113140;;
2020-03-04 08:11:00.000;K;PKW;VW-VOLKSWAGEN;BÜLOWSTR.;82;329119;;
2020-03-04 08:11:00.000;K;PKW;VW-VOLKSWAGEN;BÜLOWSTR.;82;141310;;
2020-03-04 08:03:00.000;K;PKW;FORD;BÜLOWSTR.;82;141310;;
2020-03-02 07:15:00.000;K;PKW;BMW;ODENWALDSTR.;65;112292;;
2020-03-02 09:35:00.000;K;PKW;OPEL;EMSER STR.;5;112216;;
2020-03-02 09:58:00.000;D;PKW;VOLVO;EMSER STR.;9;329119;;
2020-03-02 10:30:00.000;NOH;PKW;OPEL;TAUNUSSTR.;12;141313;;
2020-03-02 10:30:00.000;K;PKW;FIAT;TAUNUSSTR.;12;141313;;
2020-03-02 10:30:00.000;K;PKW;PEUGEOT;TAUNUSSTR.;12;141313;;
2020-03-02 09:58:00.000;K;PKW;LANCIA;TAUNUSSTR.;37;112292;;
2020-03-02 07:30:00.000;K;PKW;BMW;TAUNUSSTR.;;141324;;
2020-03-02 07:15:00.000;K;LKW;FORD;NASSAUSTR.;;112405;;
2020-03-02 09:35:00.000;K;PKW;AUDI;ROLSHOVER STR.;;112405;;
2020-03-03 07:20:00.000;GL;PKW;MERCEDES;ESSENER STR.;;112263;;
2020-03-03 07:25:00.000;K;PKW;AUDI;WESTERWALDSTR.;19;142103;;
2020-03-03 07:25:00.000;K;PKW;VW-VOLKSWAGEN;WESTERWALDSTR.;;142103;;
2020-03-03 07:20:00.000;K;PKW;AUDI;WESTERWALDSTR.;19;142103;;
2020-03-03 07:30:00.000;K;PKW;AUDI;USINGERSTR.;;141312;;
