datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-01-04 10:41:00.000;SU;PKW;BMW;GRAEFFSTR.;24;113140;;
2021-01-04 10:41:00.000;KÜN;PKW;MERCEDES;GRAEFFSTR.;30;113140;;
2021-01-04 10:41:00.000;K;PKW;VW-VOLKSWAGEN;GRAEFFSTR.;30;113140;;
2021-01-04 10:41:00.000;K;PKW;OPEL;SUBBELRATHER STR.;28;141322;;
2021-01-04 10:41:00.000;K;PKW;BMW;SUBBELRATHER STR.;28;113140;;
2021-01-04 17:25:00.000;HD;PKW;VW-VOLKSWAGEN;PALMSTR.;38;141312;;
2021-01-04 17:06:00.000;K;PKW;HYUNDAI;APOSTELNSTR.;13;113140;;
2021-01-04 16:58:00.000;K;PKW;FORD;NEUMARKT;;935921;;
2021-01-04 21:10:00.000;K;PKW;VW-VOLKSWAGEN;ADOLPHSTR.;27;112432;;
2021-01-04 20:59:00.000;K;PKW;RENAULT;TEMPELSTR.;;927421;;
2021-01-04 21:10:00.000;K;PKW;SMART;ADOLPHSTR.;29;112432;;
2021-01-04 20:12:00.000;K;PKW;MERCEDES;EUMENIUSSTR.;4;141312;;
2021-01-04 20:07:00.000;K;PKW;DACIA;THUSNELDASTR.;11;141312;;
2021-01-04 20:00:00.000;K;PKW;BMW;ALEMANNENSTR.;;141312;;
2021-01-04 17:16:00.000;K;PKW;AUDI;GRABENGASSE;;112402;;
2021-01-14 14:40:00.000;K;PKW;FORD;BERTRAMSTR.;22;329119;;
2021-01-14 14:20:00.000;K;PKW;MERCEDES;WIPPERFÜRTHER STR.;16;113140;;
2021-01-14 11:27:00.000;K;PKW;VW-VOLKSWAGEN;KALK-MÜLHEIMER STR.;;141322;;
2021-01-14 11:27:00.000;GL;PKW;VW-VOLKSWAGEN;KALK-MÜLHEIMER STR.;3;141322;;
2021-01-14 11:10:00.000;K;PKW;FORD;VORSTERSTR.;;113140;;
2021-01-14 10:55:00.000;TR;PKW;OPEL;VORSTERSTR.;;113140;;
2021-01-14 10:55:00.000;K;PKW;LAND-ROVER;VORSTERSTR.;;113140;;
2021-01-14 10:55:00.000;K;PKW;MAZDA;VORSTERSTR.;;113140;;
2021-01-14 10:48:00.000;K;PKW;VW-VOLKSWAGEN;VORSTERSTR.;65A;141312;;
2021-01-14 10:47:00.000;K;PKW;VW-VOLKSWAGEN;VORSTERSTR.;64;141322;;
2021-01-14 10:35:00.000;K;PKW;NISSAN;KAPITELSTR.;14;142103;;
2021-01-14 10:35:00.000;K;PKW;BMW;KAPITELSTR.;20;142103;;
2021-01-14 10:35:00.000;K;PKW;OPEL;KAPITELSTR.;16;142103;;
2021-01-14 10:18:00.000;K;PKW;BMW;MANTEUFFELSTR.;4;141312;112042;
2021-01-14 10:12:00.000;K;PKW;HYUNDAI;MANTEUFFELSTR.;9;141312;;
2021-01-14 10:05:00.000;K;PKW;BMW;NIESSENSTR.;;141245;;
2021-01-14 09:52:00.000;K;PKW;FIAT;VIETORSTR.;50-52;141322;;
2021-01-14 07:00:00.000;K;PKW;ALFA-ROMEO;BREUERSTR.;9;141323;;
2021-01-14 10:53:00.000;BM;PKW;MAZDA;DEUTZ-KALKER STR.;50;113140;;
2021-01-14 08:59:00.000;K;PKW;BMW;GIESSENER STR.;19A;112402;;
2021-01-14 08:25:00.000;D;PKW;AUDI;HELENENWALLSTR.;;141312;;
2021-01-14 15:03:00.000;K;PKW;MERCEDES;MARTHA-MENSE-STR.;;142103;;
2021-01-14 14:52:00.000;K;PKW;TOYOTA;KAPELLENSTR.;45;142103;;
2021-01-14 14:43:00.000;K;PKW;DACIA;KAPELLENSTR.;52;142103;;
2021-01-14 14:43:00.000;K;PKW;FORD;KAPELLENSTR.;52;142103;;
2021-01-14 14:43:00.000;K;PKW;PORSCHE;KAPELLENSTR.;61;142103;;
2021-01-14 14:17:00.000;K;PKW;FIAT;GRÜNEBERGSTR.;;141312;;
2021-01-14 14:17:00.000;K;PKW;SEAT;GRÜNEBERGSTR.;;141312;937221;
2021-01-14 14:02:00.000;K;PKW;MERCEDES;NEUERBURGSTR.;;141312;;
2021-01-14 12:07:00.000;K;PKW;TOYOTA;SIEVERSSTR.;22;141312;;
2021-01-14 20:52:00.000;K;PKW;FIAT;HUNSRÜCKSTR.;1;141312;;
2021-01-14 20:35:00.000;K;PKW;FORD;JOHANNES-PRASSEL-STR.;;141322;;
2021-01-14 20:35:00.000;K;ANHÄNGER OHNE ZUGFAHRZEUG;UNBEKANNT;JOHANNES-PRASSEL-STR.;;141312;;
2021-01-14 20:30:00.000;K;PKW;VW-VOLKSWAGEN;AUF DEM DRIESCH;;141313;112042;
2021-01-14 20:20:00.000;K;PKW;VW-VOLKSWAGEN;AM BRAUNSACKER;28;141313;;
2021-01-14 20:11:00.000;K;PKW;KIA;AM BRAUNSACKER;;141312;;
2021-01-14 17:47:00.000;K;PKW;FORD;WARTHESTR.;6;112403;;
2021-01-14 17:47:00.000;K;PKW;MERCEDES;WARTHESTR.;;141322;;
2021-01-14 17:42:00.000;K;PKW;CITROEN;STOLPESTR.;17;112402;;
2021-01-14 17:39:00.000;K;PKW;FORD;REGASTR.;;112402;;
2021-01-14 17:27:00.000;K;PKW;SKODA;ALLERSTR.;;937221;;
2021-01-14 17:18:00.000;K;PKW;MERCEDES;HAVELSTR.;11-17;141312;;
2021-01-14 17:12:00.000;K;PKW;CHRYSLER;SAALESTR.;42;141312;;
2021-01-14 17:18:00.000;K;PKW;AUDI;HAVELSTR.;;112216;;
2021-01-15 08:09:00.000;K;PKW;AUDI;MODEMANNSTR.;;112216;;
2021-01-14 08:58:00.000;K;PKW;FORD;LEGIENSTR.;9;141312;;
2021-01-14 08:26:00.000;K;PKW;PEUGEOT;DÜSSELDORFER STR.;49;141312;;
2021-01-14 08:26:00.000;K;PKW;TOYOTA;DÜSSELDORFER STR.;43;141312;;
2021-01-14 08:26:00.000;K;PKW;RENAULT;DÜSSELDORFER STR.;29A;112402;;
2021-01-14 08:26:00.000;K;PKW;CITROEN;DÜSSELDORFER STR.;17;141312;;
2021-01-14 08:16:00.000;GM;PKW;MERCEDES;DÜSSELDORFER STR.;14-16;141056;;
2021-01-14 08:26:00.000;GM;PKW;OPEL;MÜNSTERER STR.;14;141245;;
