datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-11-03 07:36:00.000;E;PKW;BMW;VEREINSSTR.;2;141312;;
2020-11-03 07:47:00.000;K;PKW;VW-VOLKSWAGEN;BREUERSTR.;41;142103;;
2020-11-03 07:30:00.000;K;PKW;OPEL;FALCKENSTEINSTR.;8;112402;;
2020-11-03 07:30:00.000;K;PKW;VW-VOLKSWAGEN;VEREINSSTR.;28;112402;;
2020-11-03 07:24:00.000;K;PKW;MERCEDES;ALBERMANNSTR.;;112263;;
2020-11-03 07:20:00.000;K;PKW;OPEL;REMSCHEIDER STR.;72;141312;;
2020-11-03 07:17:00.000;MG;PKW;OPEL;REMSCHEIDER STR.;88;141312;;
2020-11-03 07:11:00.000;IGB;PKW;OPEL;EYTHSTR.;;142103;;
2020-11-03 07:11:00.000;K;PKW;BMW;EYTHSTR.;;142103;;
2020-11-03 07:11:00.000;K;PKW;MERCEDES;EYTHSTR.;137;142103;;
2020-11-03 07:11:00.000;K;PKW;FIAT;EYTHSTR.;137;142103;;
2020-11-03 07:11:00.000;CE;PKW;BMW;EYTHSTR.;137;142103;;
2020-11-03 07:11:00.000;K;PKW;VW-VOLKSWAGEN;LÜTTRINGHAUSER STR.;;112402;;
2020-11-03 07:09:00.000;K;PKW;AUDI;BUCHFORSTSTR.;;141245;;
2020-11-03 07:03:00.000;K;PKW;VW-VOLKSWAGEN;SOLINGER STR.;12;112402;;
2020-11-03 07:03:00.000;MY;PKW;VW-VOLKSWAGEN;SOLINGER STR.;10;112402;;
2020-11-03 07:00:00.000;K;PKW;NISSAN;REMSCHEIDER STR.;28-30;141312;;
2020-11-03 06:56:00.000;K;PKW;MAZDA;REMSCHEIDER STR.;;112402;;
2020-11-03 06:52:00.000;K;PKW;FORD;REMSCHEIDER STR.;12;141312;;
2020-11-03 06:52:00.000;BO;PKW;TOYOTA;BERTRAMSTR.;;112402;;
2020-11-02 15:01:00.000;HX;PKW;FORD;BERTRAMSTR.;;112402;;
2020-11-02 14:00:00.000;M;PKW;BMW;SIEVERSSTR.;22;141312;;
2020-11-02 13:03:00.000;HH;PKW;SMART;BARCELONA-ALLEE;8;112402;;
2020-11-02 12:55:00.000;K;PKW;MERCEDES;CORKSTR.;16-19;142103;;
