datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-09-17 19:24:00.000;K;PKW;MERCEDES;SCHLAGBAUMSWEG;164;141112;937221;
2020-09-17 19:54:00.000;K;PKW;VOLVO;MÜNSTERER STR.;4;112402;141312;
2020-09-17 22:18:00.000;BM;PKW;BMW;URBANSTR.;;141312;;
2020-09-17 22:18:00.000;K;PKW;AUDI;URBANSTR.;;141312;;
2020-09-17 16:14:00.000;K;PKW;FORD;NEUSSER STR.;236;142278;;
2020-09-17 16:19:00.000;LEV;PKW;FORD;NEUSSER STR.;220;910321;;
2020-09-17 15:38:00.000;K;PKW;BMW;NEUSSER STR.;235;113141;;
2020-09-17 16:10:00.000;K;PKW;TOYOTA;NEUSSER STR.;235;113140;;
2020-09-17 21:20:00.000;K;PKW;MINI;KARL-KORN-STR.;18;142103;;
2020-09-17 21:20:00.000;BM;PKW;TOYOTA;KARL-KORN-STR.;;142103;;
2020-09-17 21:15:00.000;K;PKW;CITROEN;KARL-KORN-STR.;;141312;;
2020-09-17 21:00:00.000;DU;PKW;VW-VOLKSWAGEN;BUSCHGASSE;;112402;;
2020-09-17 21:00:00.000;K;PKW;HYUNDAI;BUSCHGASSE;;112402;;
2020-09-17 21:00:00.000;K;PKW;VW-VOLKSWAGEN;ANNOSTR.;12;112402;;
2020-09-17 21:00:00.000;K;PKW;BMW;CORNELIUSSTR.;;141312;;
2020-09-17 21:00:00.000;K;PKW;FORD;ACHTERSTR.;50-52;112402;;
2020-09-17 21:00:00.000;BN;PKW;VW-VOLKSWAGEN;ACHTERSTR.;9;112402;;
2020-09-17 19:38:00.000;NR;PKW;MERCEDES;BONNER STR.;1;141312;;
2020-09-17 18:30:00.000;SU;PKW;UNBEKANNT;ALTEBURGER STR.;101;112402;;
2020-09-17 18:20:00.000;BOR;PKW;FORD;CLAUDIUSSTR.;;112402;141312;
2020-09-17 17:36:00.000;BM;PKW;FORD;ROONSTR.;55;141322;;
2020-09-17 17:00:00.000;BM;PKW;RENAULT;JAKOBSTR.;56;141322;;
2020-09-17 16:50:00.000;OE;PKW;VW-VOLKSWAGEN;KARTÄUSERGASSE;;141312;;
2020-09-18 11:53:00.000;K;LKW;OPEL;NEUSSER STR.;221;113140;;
2020-09-18 11:35:00.000;K;PKW;PORSCHE;BAUDRISTR.;4-6;142278;;
2020-09-18 11:28:00.000;GL;LKW;FORD;NEUSSER STR.;285;141322;;
2020-09-18 11:24:00.000;D;PKW;AUDI;NEUSSER STR.;307;113140;;
2020-09-21 15:24:00.000;K;PKW;MAZDA;NIEHLER GÜRTEL;;141312;;
2020-09-21 15:23:00.000;K;PKW;MAZDA;NIEHLER GÜRTEL;;141312;;
2020-09-21 15:17:00.000;K;PKW;FORD;NIEHLER KIRCHWEG;61-61A;113140;;
2020-09-21 15:15:00.000;K;PKW;HYUNDAI;NIEHLER KIRCHWEG;;113140;;
2020-09-21 12:59:00.000;K;PKW;FORD;NIEHLER STR.;;141245;;
2020-09-21 12:38:00.000;K;PKW;VW-VOLKSWAGEN;NEUSSER STR.;400-406;113140;;
2020-09-21 12:22:00.000;ME;PKW;OPEL;NIEHLER GÜRTEL;;141312;;
2020-09-21 12:21:00.000;K;PKW;AUDI;NIEHLER GÜRTEL;;141312;;
2020-09-21 12:15:00.000;GL;PKW;FORD;NIEHLER GÜRTEL;;113140;;
2020-09-21 12:13:00.000;K;PKW;OPEL;NIEHLER GÜRTEL;;113140;;
2020-09-21 12:13:00.000;OE;PKW;RENAULT;NIEHLER GÜRTEL;;113140;;
2020-09-21 12:08:00.000;K;PKW;DACIA;NIEHLER GÜRTEL;;113140;;
2020-09-21 12:05:00.000;BM;PKW;RENAULT;NIEHLER GÜRTEL;;113140;;
2020-09-21 12:03:00.000;DN;PKW;VW-VOLKSWAGEN;NIEHLER GÜRTEL;;113140;;
2020-09-21 12:00:00.000;BM;PKW;BMW;NIEHLER GÜRTEL;;113140;;
2020-09-21 11:57:00.000;D;PKW;SKODA;NIEHLER GÜRTEL;;113140;;
2020-09-21 11:57:00.000;DN;PKW;OPEL;NIEHLER GÜRTEL;;113140;;
2020-09-21 11:32:00.000;K;PKW;CITROEN;NIEHLER GÜRTEL;;113140;;
2020-09-21 11:32:00.000;K;PKW;FORD;NIEHLER GÜRTEL;;113140;;
2020-09-17 14:29:00.000;K;PKW;AUDI;BAYREUTHER STR.;;141312;;
2020-09-17 14:29:00.000;BM;PKW;FIAT;NÖRDLINGER STR.;13-15;112402;;
2020-09-17 14:26:00.000;K;PKW;VW-VOLKSWAGEN;ROTHENBURGER STR.;1;112402;;
2020-09-17 14:23:00.000;K;PKW;MERCEDES;WÜRZBURGER STR.;34;141312;;
2020-09-17 14:17:00.000;NE;PKW;VW-VOLKSWAGEN;NÜRNBERGER STR.;5;900321;;
2020-09-17 11:43:00.000;K;PKW;KIA;WALDSTR.;3;142103;;
2020-09-17 11:43:00.000;K;PKW;TOYOTA;WALDSTR.;3;142103;;
2020-09-10 09:50:00.000;BM;PKW;VW-VOLKSWAGEN;OBERLÄNDER WALL;16-22;141322;;
2020-09-10 08:20:00.000;K;PKW;TOYOTA;OBERLÄNDER WALL;31;141314;;
2020-09-10 09:35:00.000;M;PKW;BMW;ALTEBURGER STR.;109;113140;;
2020-09-10 09:35:00.000;M;PKW;PEUGEOT;ALTEBURGER STR.;105;113140;;
2020-09-10 09:35:00.000;K;PKW;OPEL;ALTEBURGER STR.;70;113140;;
2020-09-10 09:30:00.000;K;PKW;FORD;ALTEBURGER STR.;78;113140;;
2020-09-10 09:30:00.000;K;PKW;VW-VOLKSWAGEN;ALTEBURGER STR.;80;113140;;
2020-09-10 09:30:00.000;K;PKW;FORD;ALTEBURGER STR.;80;113140;;
2020-09-10 09:15:00.000;WN;PKW;CITROEN;ALTEBURGER WALL;6;113140;;
2020-09-10 09:15:00.000;K;PKW;VOLVO;ALTEBURGER WALL;8;113140;;
2020-09-10 09:15:00.000;K;PKW;MERCEDES;ALTEBURGER WALL;33;113140;;
2020-09-10 08:00:00.000;K;PKW;VOLVO;KURFÜRSTENSTR.;1;141322;;
2020-09-10 08:00:00.000;K;PKW;BMW;KURFÜRSTENSTR.;15;112402;;
2020-09-10 07:20:00.000;K;PKW;RENAULT;SIEGFRIEDSTR.;1-3;112402;;
2020-09-10 07:10:00.000;W;PKW;AUDI;KYLLSTR.;13;141312;;
2020-09-11 09:45:00.000;K;PKW;RENAULT;BALTHASARSTR.;43;112216;141352;
2020-09-11 12:35:00.000;MZ;PKW;HYUNDAI;NEUSSER STR.;93;113140;;
2020-09-11 12:32:00.000;BM;PKW;AUDI;NEUSSER STR.;93;113140;;
2020-09-11 12:32:00.000;1-KA;PKW;SKODA;NEUSSER STR.;93;113140;;
2020-09-11 12:32:00.000;K;PKW;RENAULT;NEUSSER STR.;93;113140;;
2020-09-11 12:32:00.000;OHZ;PKW;MERCEDES;NEUSSER STR.;91;113140;;
2020-09-11 12:29:00.000;K;PKW;FORD;NEUSSER STR.;85;113140;;
2020-09-11 12:29:00.000;K;PKW;CITROEN;NEUSSER STR.;81;113140;;
2020-09-11 12:29:00.000;DA;PKW;FORD;NEUSSER STR.;73-79;113140;;
2020-09-11 12:26:00.000;BN;PKW;FIAT;NEUSSER STR.;71;113140;;
2020-09-11 12:26:00.000;K;PKW;MERCEDES;NEUSSER STR.;71;113140;;
2020-09-11 12:20:00.000;GL;PKW;OPEL;NEUSSER STR.;63;113140;;
2020-09-11 12:20:00.000;K;PKW;FORD;NEUSSER STR.;63;113140;;
2020-09-11 12:18:00.000;LEV;PKW;MINI;NEUSSER STR.;57;113140;;
2020-09-11 12:16:00.000;K;PKW;SMART;NEUSSER STR.;59;113140;;
2020-09-11 12:16:00.000;K;PKW;MERCEDES;NEUSSER STR.;55;113140;;
2020-09-11 12:16:00.000;K;PKW;TOYOTA;NEUSSER STR.;55;113140;;
2020-09-11 12:13:00.000;K;PKW;VOLVO;NEUSSER STR.;55;113140;;
2020-09-11 12:13:00.000;K;PKW;TOYOTA;NEUSSER STR.;53;113140;;
2020-09-11 12:13:00.000;K;PKW;RENAULT;NEUSSER STR.;;113140;;
2020-09-11 12:06:00.000;K;PKW;MAZDA;NEUSSER STR.;37;113140;;
2020-09-11 12:06:00.000;BM;PKW;FORD;NEUSSER STR.;35;113140;;
2020-09-11 12:01:00.000;K;PKW;KIA;NEUSSER STR.;31;113140;;
