datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-04-13 08:15:00.000;SU;PKW;SMART;BONNER WALL;7;112402;;
2021-04-13 07:25:00.000;K;PKW;FORD;VOLKSGARTENSTR.;;141245;;
2021-04-13 07:10:00.000;K;PKW;SMART;ROLANDSTR.;9;141314;;
2021-04-13 08:33:00.000;K;PKW;BMW;MÜNSTEREIFELER PLATZ;4;112403;;
2021-04-13 08:31:00.000;K;PKW;BMW;MÜNSTEREIFELER STR.;;141312;;
2021-04-13 08:20:00.000;LER;PKW;FIAT;RHEINBACHER STR.;12-14;142222;;
2021-04-13 08:20:00.000;K;PKW;VW-VOLKSWAGEN;RHEINBACHER STR.;10;142222;;
2021-04-13 07:52:00.000;EU;PKW;OPEL;REDWITZSTR.;;141403;;
2021-04-13 07:05:00.000;GL;PKW;TOYOTA;REMIGIUSSTR.;21;112216;;
2021-04-13 07:04:00.000;K;PKW;CITROEN;REMIGIUSSTR.;21;141312;;
2021-04-12 10:20:00.000;K;PKW;OPEL;BERGISCH GLADBACHER STR.;629;141322;;
2021-04-12 10:20:00.000;K;PKW;PEUGEOT;BERGISCH GLADBACHER STR.;629;141322;;
2021-04-13 07:51:00.000;GM;PKW;MERCEDES;ERNST-CASSEL-STR.;;142103;;
2021-04-13 08:04:00.000;K;PKW;SEAT;WILHELM-DAVID-STR.;15-17;141312;;
2021-04-13 08:04:00.000;K;PKW;FIAT;BUSCHFELDSTR.;67;141313;;
2021-04-13 08:02:00.000;K;PKW;RENAULT;WILHELM-DAVID-STR.;88;141312;;
2021-04-13 08:05:00.000;DN;PKW;FORD;FRIEDLANDSTR.;6-8;141312;;
2021-04-13 08:23:00.000;HB;PKW;BMW;WILHELM-MARX-STR.;;112262;;
2021-04-12 15:12:00.000;K;PKW;AUDI;MARSILIUSSTR.;28;141312;;
2021-04-12 15:09:00.000;NE;PKW;SKODA;MARSILIUSSTR.;4;141312;;
2021-04-12 15:09:00.000;K;PKW;VW-VOLKSWAGEN;MARSILIUSSTR.;4;141312;;
2021-04-12 14:58:00.000;GL;PKW;FORD;LUXEMBURGER STR.;230;141322;;
2021-04-01 10:01:00.000;K;PKW;FORD;THEODOR-HEUSS-RING;1-3;113140;;
2021-04-01 10:01:00.000;F;PKW;MERCEDES;THEODOR-HEUSS-RING;7;113140;;
2021-04-01 10:01:00.000;K;PKW;MERCEDES;THEODOR-HEUSS-RING;7;113140;;
2021-04-01 09:49:00.000;GM;PKW;DACIA;THEODOR-HEUSS-RING;7;113140;;
2021-04-01 09:49:00.000;BM;PKW;FORD;THEODOR-HEUSS-RING;7;113140;;
2021-04-01 09:49:00.000;K;PKW;VOLVO;THEODOR-HEUSS-RING;9;113140;;
2021-04-01 09:49:00.000;HA;PKW;VW-VOLKSWAGEN;THEODOR-HEUSS-RING;9;113140;;
2021-04-01 09:49:00.000;WI;PKW;OPEL;THEODOR-HEUSS-RING;9;113140;;
2021-04-01 09:49:00.000;NE;PKW;AUDI;THEODOR-HEUSS-RING;9;113140;;
2021-04-01 09:49:00.000;K;PKW;SEAT;THEODOR-HEUSS-RING;9;113140;;
2021-04-01 09:41:00.000;K;PKW;SKODA;THEODOR-HEUSS-RING;11;113140;;
2021-04-01 09:41:00.000;K;PKW;FORD;THEODOR-HEUSS-RING;11;113140;;
2021-04-07 21:28:00.000;K;PKW;AUDI;BISMARCKSTR.;49-51;141312;;
2021-04-07 21:28:00.000;GV;PKW;FIAT;KAMEKESTR.;12;112402;141312;
2021-04-07 21:13:00.000;K;PKW;VW-VOLKSWAGEN;CHRISTOPHSTR.;5-7;141245;;
2021-04-07 18:03:00.000;K;PKW;SMART;AM SALZMAGAZIN;;141312;;
2021-04-07 18:03:00.000;BM;PKW;BMW;AM SALZMAGAZIN;;141312;;
2021-04-05 10:55:00.000;DAU;PKW;VW-VOLKSWAGEN;KASPARSTR.;3;142103;;
2021-04-05 10:48:00.000;RT;PKW;VW-VOLKSWAGEN;AQUINOSTR.;31;142103;;
2021-04-05 10:41:00.000;M;PKW;MINI;GLADBACHER WALL;2A;141312;;
